"","ens_gene","target_id","pval","qval","b","se_b","mean","var","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"6171","WBGene00018459","F45D11.14",0.301422010253733,0.819391691703087,0.182958246429658,0.177046873090927,6.09585056067653,0.0476568303065147,0.00240083985335632,0.0446175530535559,0.00693273686698687,0.0446175530535559
"6172","WBGene00001065","dpy-3",0.301578063437883,0.819391691703087,-0.274046756232706,0.265277938856543,4.81972508233784,0.106977349193271,0.0086642446388049,0.0968943326271586,0.014166673431227,0.0968943326271586
"6173","WBGene00018904","F55G1.9",0.301404279694993,0.819391691703087,0.0674074637913367,0.0652271389739943,6.79826151175251,0.00227341065283519,0.00112306239106892,1.47886094325447e-05,0.00525880709703022,0.00525880709703022
"6174","WBGene00013197","ttm-5",0.302324107284675,0.819391691703087,-0.0934851781779803,0.090633640916611,5.65529403514143,0.00271608380415116,0.00361317839220977,-0.00349537808913412,0.008708506906492,0.008708506906492
"6175","WBGene00001704","grd-15",0.301670429250883,0.819391691703087,0.261408983095521,0.253092896169391,3.14555531912031,0.0476751798858755,0.0481822983365637,-0.014213819645357,0.0479017228005517,0.0479017228005517
"6176","WBGene00001167","eef-2",0.301312484357828,0.819391691703087,-0.111286453523096,0.107666395880146,11.3965128416677,0.0176258657835086,1.05551032310291e-05,0.0173775240994995,0.00935896205992311,0.0173775240994995
"6177","WBGene00022762","ZK546.5",0.302457581969835,0.819391691703087,0.0657375946566722,0.0637500271148542,7.54560862656824,0.00617330855394708,0.000440114494176997,0.00565598444153997,0.00471600404904984,0.00565598444153997
"6178","WBGene00016119","C25H3.10",0.302475325729898,0.819391691703087,0.128720733407565,0.124833460284022,5.01594204100225,0.0236707795304732,0.00741458133618112,0.0159605078735425,0.0126380513902214,0.0159605078735425
"6179","WBGene00005269","srh-46",0.302071900007649,0.819391691703087,0.436308941120922,0.422779791505801,2.36285432293794,0.122077895237976,0.163060344414428,-0.0818500349052302,0.105053783744105,0.105053783744105
"6180","WBGene00011741","T12G3.6",0.302101008314588,0.819391691703087,0.073065341927789,0.070803981006381,8.4139962758114,0.00761740772892979,0.000205224059964735,0.00731458152956321,0.00492366103053495,0.00731458152956321
"6181","WBGene00006963","xpa-1",0.301733448509148,0.819391691703087,0.0621100082807216,0.0601419699605872,7.34666075313689,0.00357570450841562,0.000647514203036105,0.00237549650924663,0.00477807062307415,0.00477807062307415
"6182","WBGene00009573","F40E10.5",0.30160831002957,0.819391691703087,-0.237101876620087,0.229529564629884,5.32703848032082,0.0800857752160511,0.00501882736447457,0.0740069041943019,0.0105394252575635,0.0740069041943019
"6183","WBGene00003681","nhr-91",0.301910286934178,0.819391691703087,-0.180414811520888,0.174762043492696,5.00589451567664,0.0464149774797268,0.00750018542154825,0.0383124723470663,0.012711713155287,0.0383124723470663
"6184","WBGene00011102","R07E3.1",0.301836299824466,0.819391691703087,0.0603803498823091,0.0584795584230727,7.78157230962772,0.0023878418911383,0.000426315936866182,0.00119131643259044,0.00470347219317017,0.00470347219317017
"6185","WBGene00021585","clec-74",0.302066233947327,0.819391691703087,0.383530731987632,0.371633783412954,2.48449664551645,0.168362468537704,0.114579060137198,0.0407130921428187,0.092588443323542,0.092588443323542
"6186","WBGene00000975","dhs-12",0.3012794819373,0.819391691703087,0.064564395352395,0.0624599038084302,7.0109529045871,0.00382142972633517,0.000851949380040633,0.00236162734767074,0.0049999099955969,0.0049999099955969
"6187","WBGene00016581","C42C1.3",0.302357011129538,0.819391691703087,0.239568585385914,0.232276937960106,3.38000346062798,0.0396926313687344,0.0422964666177057,-0.0142030925707157,0.0386323972444788,0.0386323972444788
"6188","WBGene00006746","unc-6",0.301619356940089,0.819391691703087,-0.0986545263170356,0.0955059835715442,5.47111380317129,0.0116619735024062,0.00399825004263872,0.00692944849930452,0.00968383930431339,0.00968383930431339
"6189","WBGene00022029","Y65B4A.6",0.302206630170486,0.819391691703087,-0.0602348260024908,0.0583833212880454,7.98448185467632,0.00371907334355109,0.000366162875022732,0.00292209095558478,0.00474675543191197,0.00474675543191197
"6190","WBGene00045497","K03A11.6",0.302018800104502,0.819391691703087,-0.309223336252773,0.299601972222248,2.69080292057633,0.0434616272845394,0.0597000134468037,-0.0412301312223653,0.0749419991923874,0.0749419991923874
"6191","WBGene00044049","sfxn-5",0.302170321605124,0.819391691703087,0.0776936603450952,0.0752998487015272,6.33234009911438,0.00574025820603769,0.00226812328381208,0.00264358515205279,0.00623697753789726,0.00623697753789726
